time,device,trip,lat,lon,wiper,cam
1171.6,10173,1128,42.203,-83.662,0,0
1171.6,10173,1128,42.203,-83.662,0,0
1171.6,10173,1128,42.203,-83.662,0,0
1171.6,10173,1128,42.203,-83.662,0,0
1171.6,10173,1128,42.203,-83.662,0,0
1171.6,10173,1128,42.203,-83.662,0,0
1171.8,10173,1128,42.203,-83.662,0,0
1172.6,10153,3605,42.237,-83.626,0,0
1173.2,10106,3470,42.271,-83.77,0,0
1174.8,10153,3605,42.238,-83.625,0,0
1175.4,10173,1128,42.203,-83.662,0,0
1176,10106,3470,42.271,-83.77,0,0
1177.6,10173,1128,42.203,-83.662,0,0
1178.2,10106,3470,42.271,-83.77,0,0
1178.8,10153,3605,42.238,-83.625,0,0
1180.6,10173,1128,42.203,-83.662,0,0
1181,10106,3470,42.271,-83.771,0,0
1181.2,10153,3605,42.238,-83.624,0,0
1183.2,10173,1128,42.203,-83.662,0,0
1183.8,10106,3470,42.271,-83.771,0,0
1185,10153,3605,42.238,-83.624,0,0
1186.2,10106,3470,42.271,-83.771,0,0
1186.6,10173,1128,42.204,-83.662,0,0
1186.8,10153,3605,42.239,-83.624,0,0
1188.2,10106,3470,42.271,-83.772,0,0
1189.2,10173,1128,42.204,-83.662,0,0
1189.8,10153,3605,42.239,-83.623,0,0
1190.6,10106,3470,42.271,-83.772,0,0
1192.4,10173,1128,42.204,-83.662,0,0
1192.8,10153,3605,42.239,-83.623,0,0
1193,10106,3470,42.271,-83.772,0,0
1195.6,10173,1128,42.204,-83.662,0,0
1195.8,10106,3470,42.271,-83.772,0,0
1195.8,10153,3605,42.239,-83.623,0,0
1198,10173,1128,42.204,-83.662,0,0
1198.8,10106,3470,42.271,-83.772,0,0
1199.8,10153,3605,42.24,-83.623,0,0
1200.6,10173,1128,42.204,-83.662,0,0
1201.8,10106,3470,42.271,-83.772,0,0
1202,10153,3605,42.24,-83.623,0,0
1204,10173,1128,42.204,-83.662,0,0
1204.4,10106,3470,42.271,-83.772,0,0
1205,10153,3605,42.24,-83.623,0,0
1206.6,10173,1128,42.204,-83.662,0,0
1207.8,10106,3470,42.272,-83.772,0,0
1208.4,10153,3605,42.24,-83.623,0,0
1209.4,10173,1128,42.204,-83.662,0,0
1211.2,10153,3605,42.241,-83.623,0,0
1211.8,10106,3470,42.272,-83.771,0,0
1212.8,10173,1128,42.204,-83.662,0,0
1213.8,10153,3605,42.241,-83.623,0,0
1214.2,10106,3470,42.272,-83.771,0,0
1215.6,10173,1128,42.204,-83.663,0,0
1216.4,10106,3470,42.272,-83.771,0,0
1216.8,10153,3605,42.241,-83.623,0,0
1218.2,10106,3470,42.272,-83.771,0,0
1218.2,10173,1128,42.204,-83.663,0,0
1220.6,10173,1128,42.204,-83.663,0,0
1221,10106,3470,42.272,-83.771,0,0
1221,10153,3605,42.241,-83.623,0,0
1223.6,10153,3605,42.241,-83.623,0,0
1223.6,10173,1128,42.204,-83.663,0,0
1223.8,10106,3470,42.272,-83.771,0,0
1226.4,10153,3605,42.241,-83.623,0,0
1226.6,10106,3470,42.272,-83.77,0,0
1227,10173,1128,42.204,-83.663,0,0
1229.8,10153,3605,42.241,-83.623,0,0
1229.8,10173,1128,42.203,-83.663,0,0
1230,10106,3470,42.272,-83.771,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1231.2,10153,3605,42.241,-83.623,0,0
1232,10173,1128,42.203,-83.663,0,0
1233.4,10106,3470,42.273,-83.771,0,0
1235.4,10173,1128,42.203,-83.663,0,0
1235.6,10106,3470,42.273,-83.771,0,0
1238.2,10173,1128,42.203,-83.663,0,0
1238.6,10106,3470,42.273,-83.771,0,0
1241.2,10106,3470,42.273,-83.771,0,0
1241.2,10173,1128,42.203,-83.663,0,0
1243.4,10106,3470,42.273,-83.771,0,0
1244.2,10173,1128,42.202,-83.663,0,0
1245.2,10106,3470,42.273,-83.771,0,0
1247,10173,1128,42.202,-83.664,0,0
1247.8,10106,3470,42.274,-83.771,0,0
1250,10173,1128,42.202,-83.664,0,0
1250.8,10106,3470,42.274,-83.771,0,0
1252.4,10173,1128,42.202,-83.664,0,0
1255,10173,1128,42.202,-83.665,0,0
1255.6,10106,3470,42.274,-83.771,0,0
1257.2,10106,3470,42.274,-83.771,0,0
1257.8,10173,1128,42.202,-83.665,0,0
1259.6,10106,3470,42.274,-83.77,0,0
1261.6,10173,1128,42.202,-83.665,0,0
1262.2,10106,3470,42.274,-83.771,0,0
1263.8,10173,1128,42.202,-83.666,0,0
1265,10106,3470,42.275,-83.771,0,0
1266.6,10173,1128,42.202,-83.666,0,0
1268.2,10106,3470,42.275,-83.771,0,0
1270,10173,1128,42.202,-83.666,0,0
1270.6,10106,3470,42.275,-83.771,0,0
1272.2,10173,1128,42.202,-83.667,0,0
1272.6,10106,3470,42.275,-83.771,0,0
1274.6,10106,3470,42.275,-83.771,0,0
1275.4,10173,1128,42.202,-83.667,0,0
1276.8,10106,3470,42.275,-83.771,0,0
1278,10173,1128,42.202,-83.667,0,0
1280,10106,3470,42.275,-83.771,0,0
1281.6,10173,1128,42.202,-83.667,0,0
1282.6,10106,3470,42.275,-83.77,0,0
1283.8,10173,1128,42.202,-83.668,0,0
1285.2,10106,3470,42.276,-83.77,0,0
1287.4,10173,1128,42.202,-83.668,0,0
1288.6,10106,3470,42.276,-83.77,0,0
1289.8,10173,1128,42.202,-83.668,0,0
1291.8,10106,3470,42.276,-83.769,0,0
1292.6,10173,1128,42.201,-83.668,0,0
1295,10106,3470,42.276,-83.769,0,0
1295.4,10173,1128,42.201,-83.668,0,0
1297.4,10106,3470,42.276,-83.768,0,0
1298.8,10173,1128,42.201,-83.668,0,0
1300,10106,3470,42.276,-83.768,0,0
1301.4,10173,1128,42.201,-83.669,0,0
1303.2,10106,3470,42.276,-83.768,0,0
1304.2,10173,1128,42.201,-83.67,0,0
1306.2,10106,3470,42.276,-83.767,0,0
1307.2,10173,1128,42.201,-83.67,0,0
1308,10106,3470,42.276,-83.767,0,0
1310.2,10173,1128,42.201,-83.671,0,0
1310.6,10106,3470,42.276,-83.767,0,0
1312.8,10173,1128,42.201,-83.672,0,0
1313.4,10106,3470,42.276,-83.767,0,0
1315.2,10173,1128,42.201,-83.672,0,0
1315.6,10106,3470,42.276,-83.767,0,0
1318,10106,3470,42.276,-83.767,0,0
1318.2,10173,1128,42.201,-83.673,0,0
1320.8,10106,3470,42.276,-83.766,0,0
1321.2,10173,1128,42.201,-83.673,0,0
1324.4,10106,3470,42.277,-83.766,0,0
1324.8,10173,1128,42.201,-83.674,0,0
1327.2,10173,1128,42.201,-83.674,0,0
1328,10106,3470,42.277,-83.766,0,0
1330,10173,1128,42.201,-83.675,0,0
1331.4,10106,3470,42.277,-83.767,0,0
1333.2,10173,1128,42.201,-83.675,0,0
1334.2,10106,3470,42.277,-83.767,0,0
1336,10173,1128,42.202,-83.675,0,0
1336.8,10106,3470,42.278,-83.767,0,0
1338.2,10173,1128,42.202,-83.675,0,0
1339.2,10106,3470,42.278,-83.767,0,0
1341.8,10173,1128,42.202,-83.675,0,0
1342.6,10106,3470,42.278,-83.767,0,0
1344.4,10106,3470,42.278,-83.767,0,0
1344.8,10173,1128,42.202,-83.675,0,0
1347,10173,1128,42.203,-83.675,0,0
1347.6,10106,3470,42.278,-83.768,0,0
1350.2,10173,1128,42.203,-83.675,0,0
1350.6,10106,3470,42.278,-83.768,0,0
1352.8,10173,1128,42.203,-83.675,0,0
1353.8,10106,3470,42.278,-83.768,0,0
1355.8,10173,1128,42.203,-83.674,0,0
1357.2,10106,3470,42.278,-83.768,0,0
1358.8,10173,1128,42.203,-83.674,0,0
1360.4,10106,3470,42.278,-83.769,0,0
1361.4,10173,1128,42.203,-83.674,0,0
1363.2,10106,3470,42.278,-83.769,0,0
1364.4,10173,1128,42.203,-83.673,0,0
1365.6,10106,3470,42.278,-83.769,0,0
1367.4,10106,3470,42.278,-83.77,0,0
1367.8,10173,1128,42.203,-83.673,0,0
1370,10173,1128,42.203,-83.673,0,0
1370.4,10106,3470,42.278,-83.77,0,0
1373,10106,3470,42.278,-83.77,0,0
1373,10173,1128,42.203,-83.672,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1375.4,10106,3470,42.278,-83.77,0,0
1376,10173,1128,42.203,-83.672,0,0
1378.4,10173,1128,42.203,-83.671,0,0
1382.2,10173,1128,42.203,-83.671,0,0
1384.4,10173,1128,42.203,-83.671,0,0
1387.8,10173,1128,42.203,-83.67,0,0
1390.4,10173,1128,42.203,-83.67,0,0
1392,10173,1128,42.203,-83.67,0,0
1398.8,10173,1128,42.203,-83.67,0,0
1398.8,10173,1128,42.203,-83.67,0,0
1402,10173,1128,42.204,-83.67,0,0
1404.4,10173,1128,42.204,-83.67,0,0
1407.8,10173,1128,42.204,-83.67,0,0
1410.4,10173,1128,42.204,-83.67,0,0
1413.2,10173,1128,42.205,-83.67,0,0
1416.2,10173,1128,42.205,-83.67,0,0
1419.2,10173,1128,42.206,-83.67,0,0
1421.8,10173,1128,42.206,-83.67,0,0
1424.6,10173,1128,42.207,-83.67,0,0
1427.8,10173,1128,42.207,-83.67,0,0
1430,10173,1128,42.208,-83.67,0,0
1433.4,10173,1128,42.208,-83.67,0,0
1436.6,10173,1128,42.209,-83.67,0,0
1438.8,10173,1128,42.209,-83.67,0,0
1441.6,10173,1128,42.209,-83.669,0,0
1445.2,10173,1128,42.209,-83.669,0,0
1448,10173,1128,42.209,-83.669,0,0
1450.4,10173,1128,42.209,-83.668,0,0
1453.4,10173,1128,42.209,-83.668,0,0
1456.4,10173,1128,42.209,-83.668,0,0
1458.4,10173,1128,42.209,-83.668,0,0
1458.4,10173,1128,42.209,-83.668,0,0
1458.4,10173,1128,42.209,-83.668,0,0
1458.4,10173,1128,42.209,-83.668,0,0
1458.4,10173,1128,42.209,-83.668,0,0
1596.6,10153,3607,42.231,-83.644,0,0
1597.4,10153,3607,42.231,-83.644,0,0
1597.4,10153,3607,42.231,-83.644,0,0
1597.4,10153,3607,42.231,-83.644,0,0
1597.4,10153,3607,42.231,-83.644,0,0
1597.4,10153,3607,42.231,-83.644,0,0
1629,10153,3607,42.231,-83.644,0,0
1629,10153,3607,42.231,-83.644,0,0
1629,10153,3607,42.231,-83.644,0,0
1629,10153,3607,42.231,-83.644,0,0
1629,10153,3607,42.231,-83.644,0,0
1629.2,10153,3607,42.231,-83.644,0,0
1632.4,10153,3607,42.231,-83.644,0,0
1635.6,10153,3607,42.231,-83.644,0,0
1638.6,10153,3607,42.231,-83.645,0,0
1641.6,10153,3607,42.231,-83.645,0,0
1644.6,10153,3607,42.231,-83.646,0,0
1647.4,10153,3607,42.231,-83.646,0,0
1650.6,10153,3607,42.231,-83.647,0,0
1653.2,10153,3607,42.231,-83.647,0,0
1656.6,10153,3607,42.231,-83.648,0,0
1659.6,10153,3607,42.231,-83.648,0,0
1662.2,10153,3607,42.231,-83.649,0,0
1665.6,10153,3607,42.231,-83.649,0,0
1668.6,10153,3607,42.231,-83.649,0,0
1671.6,10153,3607,42.231,-83.65,0,0
1674.4,10153,3607,42.231,-83.65,0,0
1677.6,10153,3607,42.231,-83.651,0,0
1680.2,10153,3607,42.23,-83.651,0,0
1683.4,10153,3607,42.23,-83.652,0,0
1686.6,10153,3607,42.23,-83.652,0,0
1689.4,10153,3607,42.23,-83.653,0,0
1692.4,10153,3607,42.23,-83.654,0,0
1695.8,10153,3607,42.23,-83.654,0,0
1698.6,10153,3607,42.23,-83.655,0,0
1701.8,10153,3607,42.23,-83.656,0,0
1704.6,10153,3607,42.23,-83.657,0,0
1707.6,10153,3607,42.23,-83.657,0,0
1711.2,10153,3607,42.23,-83.658,0,0
1713.6,10153,3607,42.23,-83.659,0,0
1716.6,10153,3607,42.23,-83.659,0,0
1719.6,10153,3607,42.23,-83.66,0,0
1722.8,10153,3607,42.23,-83.661,0,0
1726,10153,3607,42.23,-83.661,0,0
1729,10153,3607,42.23,-83.662,0,0
1732,10153,3607,42.23,-83.663,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1732.4,10106,3470,42.278,-83.77,0,0
1733.2,10106,3470,42.278,-83.77,0,0
1734.6,10153,3607,42.23,-83.664,0,0
1735.4,10106,3470,42.278,-83.77,0,0
1737.4,10106,3470,42.278,-83.77,0,0
1737.6,10153,3607,42.23,-83.664,0,0
1740.8,10153,3607,42.23,-83.665,0,0
1741.2,10106,3470,42.278,-83.77,0,0
1743.8,10106,3470,42.278,-83.771,0,0
1743.8,10153,3607,42.23,-83.666,0,0
1746,10106,3470,42.278,-83.771,0,0
1746.8,10153,3607,42.23,-83.666,0,0
1748.8,10106,3470,42.278,-83.771,0,0
1749.6,10153,3607,42.23,-83.667,0,0
1751.6,10106,3470,42.278,-83.771,0,0
1752.4,10153,3607,42.23,-83.667,0,0
1754.6,10106,3470,42.278,-83.771,0,0
1755.4,10153,3607,42.23,-83.668,0,0
1757.4,10106,3470,42.279,-83.771,0,0
1758.6,10153,3607,42.23,-83.669,0,0
1759.6,10106,3470,42.279,-83.771,0,0
1761.6,10153,3607,42.23,-83.669,0,0
1762.8,10106,3470,42.279,-83.771,0,0
1764.6,10153,3607,42.231,-83.67,0,0
1766.2,10106,3470,42.279,-83.771,0,0
1767.8,10153,3607,42.231,-83.67,0,0
1769.4,10106,3470,42.279,-83.771,0,0
1770.6,10153,3607,42.231,-83.671,0,0
1771.8,10106,3470,42.279,-83.771,0,0
1773.8,10153,3607,42.231,-83.672,0,0
1775,10106,3470,42.279,-83.771,0,0
1777.2,10153,3607,42.231,-83.672,0,0
1778.6,10106,3470,42.28,-83.771,0,0
1780.4,10153,3607,42.231,-83.673,0,0
1780.6,10106,3470,42.28,-83.771,0,0
1783.4,10106,3470,42.28,-83.771,0,0
1783.6,10153,3607,42.231,-83.674,0,0
1786.4,10106,3470,42.28,-83.771,0,0
1786.6,10153,3607,42.231,-83.674,0,0
1788.4,10106,3470,42.28,-83.771,0,0
1789.8,10153,3607,42.231,-83.675,0,0
1791.6,10106,3470,42.28,-83.771,0,0
1792.4,10153,3607,42.231,-83.675,0,0
1794.6,10106,3470,42.28,-83.771,0,0
1795.6,10153,3607,42.231,-83.676,0,0
1798,10106,3470,42.28,-83.771,0,0
1798.6,10153,3607,42.231,-83.677,0,0
1801,10106,3470,42.281,-83.771,0,0
1801.6,10153,3607,42.231,-83.677,0,0
1804.2,10106,3470,42.281,-83.771,0,0
1804.6,10153,3607,42.231,-83.678,0,0
1806.8,10106,3470,42.281,-83.771,0,0
1807.6,10153,3607,42.231,-83.678,0,0
1810,10106,3470,42.281,-83.771,0,0
1810.8,10153,3607,42.231,-83.679,0,0
1813.8,10106,3470,42.281,-83.771,0,0
1813.8,10153,3607,42.231,-83.679,0,0
1816.4,10106,3470,42.281,-83.771,0,0
1816.8,10153,3607,42.231,-83.679,0,0
1819.2,10106,3470,42.281,-83.771,0,0
1819.6,10153,3607,42.231,-83.68,0,0
1822.2,10106,3470,42.281,-83.772,0,0
1822.2,10153,3607,42.231,-83.68,0,0
1823.6,10153,3607,42.231,-83.68,0,0
1824.6,10106,3470,42.281,-83.772,0,0
1826.8,10153,3607,42.231,-83.681,0,0
1827.8,10106,3470,42.281,-83.772,0,0
1830.4,10153,3607,42.231,-83.681,0,0
1831,10106,3470,42.281,-83.773,0,0
1833.4,10153,3607,42.231,-83.682,0,0
1833.8,10106,3470,42.281,-83.773,0,0
1837.2,10106,3470,42.281,-83.773,0,0
1837.4,10153,3607,42.231,-83.683,0,0
1839.6,10106,3470,42.281,-83.773,0,0
1840.6,10153,3607,42.231,-83.684,0,0
1842.8,10106,3470,42.281,-83.774,0,0
1844.4,10153,3607,42.231,-83.685,0,0
1846,10106,3470,42.281,-83.774,0,0
1848.4,10153,3607,42.231,-83.685,0,0
1849.4,10106,3470,42.282,-83.774,0,0
1851.6,10153,3607,42.231,-83.686,0,0
1851.8,10106,3470,42.282,-83.774,0,0
1854.8,10106,3470,42.282,-83.774,0,0
1854.8,10153,3607,42.231,-83.687,0,0
1856.6,10106,3470,42.282,-83.773,0,0
1857.8,10153,3607,42.231,-83.687,0,0
1859.4,10106,3470,42.282,-83.773,0,0
1861.8,10153,3607,42.231,-83.688,0,0
1862.6,10106,3470,42.283,-83.773,0,0
1865.2,10153,3607,42.231,-83.689,0,0
1865.4,10106,3470,42.283,-83.773,0,0
1868.6,10153,3607,42.231,-83.69,0,0
1868.8,10106,3470,42.283,-83.773,0,0
1871.6,10106,3470,42.283,-83.773,0,0
1871.6,10153,3607,42.231,-83.69,0,0
1875,10106,3470,42.283,-83.773,0,0
1875.2,10153,3607,42.231,-83.691,0,0
1877.6,10153,3607,42.23,-83.692,0,0
1878.2,10106,3470,42.283,-83.773,0,0
1880.6,10153,3607,42.23,-83.692,0,0
1881.4,10106,3470,42.284,-83.774,0,0
1884,10153,3607,42.23,-83.693,0,0
1885.6,10106,3470,42.284,-83.774,0,0
1887,10153,3607,42.23,-83.694,0,0
1888.6,10106,3470,42.284,-83.774,0,0
1890.2,10153,3607,42.23,-83.695,0,0
1892.6,10106,3470,42.284,-83.775,0,0
1893.4,10153,3607,42.23,-83.695,0,0
1895.2,10106,3470,42.284,-83.775,0,0
1896.4,10153,3607,42.23,-83.696,0,0
1897.4,10106,3470,42.284,-83.776,0,0
1899.6,10153,3607,42.23,-83.697,0,0
1900.4,10106,3470,42.284,-83.776,0,0
1902.6,10153,3607,42.23,-83.697,0,0
1904.2,10106,3470,42.284,-83.777,0,0
1905.8,10153,3607,42.23,-83.698,0,0
1907.2,10106,3470,42.285,-83.777,0,0
1908.6,10153,3607,42.23,-83.698,0,0
1910,10106,3470,42.285,-83.778,0,0
1911.6,10153,3607,42.23,-83.699,0,0
1913.8,10106,3470,42.285,-83.778,0,0
1914.6,10153,3607,42.23,-83.699,0,0
1916.2,10106,3470,42.285,-83.779,0,0
1917.6,10153,3607,42.23,-83.699,0,0
1919.2,10106,3470,42.285,-83.779,0,0
1920.8,10153,3607,42.23,-83.699,0,0
1922.8,10106,3470,42.285,-83.78,0,0
1923.8,10153,3607,42.23,-83.699,0,0
1926.6,10106,3470,42.285,-83.78,0,0
1927,10153,3607,42.23,-83.7,0,0
1929.6,10153,3607,42.23,-83.7,0,0
1929.8,10106,3470,42.285,-83.78,0,0
1929.8,10106,3470,42.285,-83.78,0,0
1929.8,10106,3470,42.285,-83.78,0,0
1932.8,10153,3607,42.23,-83.701,0,0
1935.8,10153,3607,42.23,-83.701,0,0
1938.4,10153,3607,42.23,-83.702,0,0
1941.6,10153,3607,42.23,-83.702,0,0
1944.2,10153,3607,42.23,-83.703,0,0
1944.6,10106,3470,42.285,-83.78,0,0
1944.6,10106,3470,42.285,-83.78,0,0
1944.6,10106,3470,42.285,-83.78,0,0
1947.6,10153,3607,42.23,-83.703,0,0
1948,10106,3470,42.285,-83.78,0,0
1950.6,10153,3607,42.23,-83.704,0,0
1951,10106,3470,42.285,-83.78,0,0
1953.4,10153,3607,42.23,-83.704,0,0
1953.8,10106,3470,42.285,-83.781,0,0
1957,10153,3607,42.23,-83.705,0,0
1957.2,10106,3470,42.285,-83.781,0,0
1960.4,10153,3607,42.23,-83.705,0,0
1961.2,10106,3470,42.285,-83.781,0,0
1963.4,10153,3607,42.23,-83.706,0,0
1964.2,10106,3470,42.285,-83.781,0,0
1966.4,10153,3607,42.23,-83.706,0,0
1967,10106,3470,42.285,-83.781,0,0
